Author_ID	FName	Minit	LName
15724	Don	NULL	Pendleton
15725	Don	NULL	Pendleton
15726	Don	NULL	Pendleton
15727	Don	NULL	Pendleton
15728	Don	NULL	Pendleton
15729	Don	NULL	Pendleton
15730	Don	NULL	Pendleton
15731	Don	NULL	Pendleton
15732	Don	NULL	Pendleton
15733	Warren	M	Sapir
15734	Robert	NULL	Cormier
15735	Don	NULL	Pendleton
15736	Don	NULL	Pendleton
15737	Don	NULL	Pendleton
15738	Don	NULL	Pendleton
15739	James	NULL	Axler
15740	Philip	W	Varley
15741	Roger	NULL	Zelazny
15742	Brian	NULL	Daley
15743	Peter	NULL	McCabe
15744	Don	NULL	Pendleton
15745	K.A.	NULL	Applegate
15746	Katherine	A	Applegate
15747	Katherine	A	Applegate
15748	Robert	NULL	Arthur
15749	Kin	NULL	Platt
15750	Michael	NULL	Hoeye
15751	Brian	NULL	Jacques
15752	Michelle	G	Duis
15753	Debbi	NULL	Rawlins
15754	Harold	G	Moore
15755	Bob	NULL	Greene
15756	Willie	NULL	Morris
15757	Gabriel	NULL	King
15758	Timothy	NULL	Zahn
15759	Mary	NULL	Frampton
15760	John	M	Anderson
15761	Laura	M	Elliott
15762	Don	NULL	Pendleton
15763	Sandra	NULL	Brown
15764	Melanie	NULL	Rawn
15765	Melanie	NULL	Rawn
15766	Melanie	NULL	Rawn
15767	Melanie	NULL	Rawn
15768	Judy	NULL	Blume
15769	Terry	NULL	Lindvall
15770	Cathy	M	Carlyle
15771	Claudia	NULL	Dain
15772	Virginia	NULL	Henley
15773	Keyton	NULL	Weissinger
15774	Ryan	R	Mullen
15775	Malaclypse	T	Ravenhurst
15776	Elliotte	R	Means
15777	Matt	C	Petrusha
15778	Tim	B	Descartes
15779	William	O	Stapledon
15780	Brad	NULL	Steiger
15781	Serge	K	King
15782	Eric	A	Meyer
15783	Robert	C	Wilson
15784	Patricia	NULL	Wrede
15785	Pamela	NULL	Sargent
15786	Pamela	NULL	Sargent
15787	Chelsea	Q	Yarbro
15788	Chelsea	Q	Yarbro
15789	Joanna	NULL	Russ
15790	Michael	J	Taylor
15791	Weinhaus	NULL	Evonne
15792	Larry	NULL	Niven,Fernando
15793	Alexei	NULL	Panshin
15794	Dave	NULL	Smeds
15795	Dean	W	Ba
15796	Andrews	NULL	Andrews
15797	Roger	NULL	Zelazny
15798	Jane	NULL	Yolen
15799	Silverberg	NULL	Silverberg
15800	Joan	D	Vinge
15801	William	NULL	Diehl
15802	Fred	NULL	Saberhagen
15803	Kathleen	NULL	Sky
15804	J.R.R.	T	Tolkien
15805	Jessica	A	Salmonson
15806	Susan	NULL	Schwartz
15807	Woody	NULL	Allen
15808	Will	NULL	Shetterly
15809	Wayne	W	Dyer
15810	Ken	K	Jr.
15811	Geoffrey	O	Monmouth
15812	A.C.	NULL	Bhaktivedanta
15813	Robert	E	Vardeman
15814	Fred	NULL	Saberhagen
15815	J.R.R.	NULL	Tolkien
15816	Gar	R	Reeves-Stevens
15817	Roger	NULL	Zelazny
15818	Robert	NULL	Ludlum
15819	Mercedes	NULL	Lackey
15820	Anne	NULL	McCaffrey
15821	Anne	NULL	McCaffrey
15822	Jane	NULL	Roberts
15823	Stephen	K	Bachman
15824	Marion	Z	Bradley
15825	Marion	Z	Gurney
15826	Marion	Z	Bradley
15827	Marion	Z	Bradley
15828	Marion	Z	Bradley
15829	Marion	Z	Frankel
15830	Gael	NULL	Baudino
15831	Marion	Z	Bradley
15832	Marion	Z	Bradley
15833	Marion	Z	Poyser
15834	Arthur	C	Clarke
15835	Marion	Z	Bradley
15836	Marion	Z	Bradley
15837	Marion	Z	Bradley
15838	Marion	Z	Bradley
15839	Marion	Z	Bradley
15840	Evangeline	NULL	Walton
15841	Howard	NULL	Weinstein
15842	Howard	NULL	Weinstein
15843	Sheri	S	Tepper
15844	Diane	NULL	Carey
15845	Diane	NULL	Carey
15846	Marion	Z	Bradley
15847	Eugene	T	Gendlin
15848	Marion	Z	Bradley
15849	Marion	Z	Bradley
15850	Marion	Z	Bradley
15851	Marion	Z	Bradley
15852	Sydney	J	Scyoc
15853	Robert	E	Vardeman
15854	Carmen	NULL	Carter
15855	Orson	S	Card
15856	Lynn	NULL	Abbey
15857	Orson	S	Card
15858	Clive	NULL	Barker
15859	Gael	NULL	Baudino
15860	Gael	NULL	Baudino
15861	Gael	NULL	Baudino
15862	Lee	NULL	Correy
15863	Sonni	NULL	Cooper
15864	Lynn	NULL	Abbey
15865	Orson	S	Card
15866	Lowell	NULL	Cauffiel
15867	Caiseal	NULL	Mor
15868	Sandra	NULL	Felton
15869	Robert	G	Allen
15870	Alan	H	Cohen
15871	Jonathan	NULL	Kellerman
15872	D.	W	Buffa
15873	Mercedes	NULL	Lackey
15874	Laurie	R	King
15875	Mercedes	NULL	Lackey
15876	Mercedes	NULL	Lackey
15877	Mercedes	NULL	Lackey
15878	Mercedes	NULL	Lackey
15879	James	H	Schmitz
15880	Daniel	NULL	Oran
15881	Neil	NULL	Mcmahon
15882	Kate	NULL	Elliott
15883	Margaret	NULL	Truman
15884	Robert	W	Finkel
15885	Carol	C	Lanham
15886	Ann	D	Sussman
15887	Toni	NULL	Weschler
15888	Richard	NULL	Platt
15889	Ashley	NULL	Montagu
15890	Marilyn	NULL	Levy
15891	Torey	L	Hayden
15892	Matthew	NULL	Reilly
15893	Baine	NULL	Kerr
15894	Ann	L	Gittleman
15895	Ann	L	Sears
15896	Christina	NULL	Scott-Moncrieff
15897	Suzanne	NULL	Somers
15898	Cynthia	H	Nofziger
15899	Zhi	G	Sha
15900	Debbie	NULL	Ford
15901	Nancy	NULL	Appleton
15902	Ann	L	Gittleman
15903	Edita	M	Kaye
15904	Gary	D	Bouton
15905	Fritz	NULL	Leiber
15906	Judy	NULL	Mazel
15907	Peter	NULL	Straub
15908	Eric	NULL	Lustbader
15909	Rob	NULL	Byrnes
15910	Victor	NULL	Jones
15911	Marc	E	Jones
15912	Richard	NULL	Hughes
15913	Chretien	(	DeTroyes
15914	Gillian	E	Forster
15915	Ruth	NULL	Falk
15916	Kathleen	NULL	Barry
15917	Susan	NULL	Powter
15918	Merrill	F	Elias,etc.
15919	Russell	A	Stultz
15920	Lee	NULL	Salk
15921	Bob	G	Mauldin
15922	Gloria	NULL	Steinem
15923	June	NULL	Sochen
15924	Nancy	W	Estner
15925	Mcgoldrick	E	Giordano;
15926	William	B	Sanders
15927	Thomas	NULL	Keneally
15928	Shelley	NULL	Singer
15929	Randy	NULL	Shilts
15930	Randy	NULL	Shilts
15931	Lynn	W	Marcus
15932	Daniel	H	Kot
15933	Tad	R	Godfrey
15934	James	W	Green
15935	Anita	NULL	Shreve
15936	Sonia	NULL	Johnson
15937	Nikolai	NULL	Tolstoy
15938	Vincent	NULL	Murano
15939	Robert	A	Goldberg
15940	Adrianne	NULL	Blue
15941	Paul	NULL	Reidinger
15942	Larry	N	Maroto
15943	Parke	NULL	Godwin
15944	William	NULL	W.crain
15945	Andrew	M	Greeley
15946	Edwards	NULL	Edwards
15947	Stanley	NULL	Cohen
15948	Erma	NULL	Bombeck
15949	David	NULL	Bischoff
15950	Isaac	NULL	Asimov
15951	Penny	NULL	Armstrong
15952	Marion	Z	Fabian
15953	Harold	H	McWilli
15954	Roger	NULL	Elwood
15955	Robert	A	Abbey
15956	Andre	N	Vallejo
15957	Sally	M	Gearhart
15958	Terry	NULL	Carr
15959	Michael	J	Friedman
15960	Anne.	NULL	McCaffrey
15961	Anne	NULL	McCaffrey
15962	Anne	NULL	McCaffrey
15963	Anne	NULL	McCaffrey
15964	Anne	NULL	McCaffrey
15965	Elizabeth	NULL	Moon
15966	M.S.	NULL	Murdock
15967	Anne	NULL	McCaffrey
15968	Richard	NULL	Monaco
15969	Elizabeth	NULL	Moon
15970	Sharyn	NULL	McCrumb
15971	Larry	NULL	Niven
15972	Larry	N	Barnes
15973	Vonda	N	Bennett
15974	Elizabeth	A	Lynn
15975	Sondra	M	Culbreath
15976	Sondra	NULL	Marshak
15977	Anne	M	Morrill
15978	Elizabeth	A	Lynn
15979	Elizabeth	A	Lynn
15980	Sondra	M	Culbreath
15981	Vonda	N	McIntryre
15982	Vonda	N	McIntyre
15983	Jean	NULL	Lorrah
15984	Janet	NULL	Kagan
15985	Phyllis	A	Karr
15986	Phyllis	A	Karr
15987	Phyllis	A	Karr
15988	Larry	NULL	Niven
15989	Robert	A	Heinlein
15990	Robert	A	Heinlein
15991	Carlos	NULL	Castaneda
15992	Patricia	C	Hearst
15993	Mary	NULL	Glatzle
15994	T.	H	White
15995	Carlos	NULL	Castaneda
15996	Carlos	NULL	Castaneda
15997	Don	W	Jr.
15998	Richard	NULL	Shears
15999	Carol	NULL	Gino
16000	Elizabeth	NULL	Morgan
16001	Phillip	NULL	Margolin
16002	Kevin	M	Silva
16003	John	J	Nance
16004	Pamela	NULL	Townley
16005	Diana	NULL	Diamond
16006	Richard	NULL	Bowker
16007	Robert	S	Blum
16008	Greg	NULL	Bear
16009	Greg	NULL	Bear
16010	L.	L	Greene
16011	Andrew	M	Greeley
16012	Andrew	M	Greeley
16013	Andrew	M	Greeley
16014	Martha	NULL	Grimes
16015	James	NULL	Clavell
16016	Olivia	NULL	Goldsmith
16017	Marion	Z	Norton
16018	Janet	NULL	Morris
16019	Mercedes	L	Guon
16020	Eileen	NULL	Lottman
16021	Thomas	F	Monteleone
16022	Janet	NULL	Morris
16023	Graham	NULL	Masterton
16024	Russ	NULL	Martin
16025	Russell	NULL	Martin
16026	Donald	E	McQuinn
16027	Vonda	N	McIntyre
16028	Patricia	A	McKillip
16029	Tanith	L	(cove
16030	David	NULL	SHOBIN
16031	M	NULL	Piercy
16032	Nancy	NULL	Wright
16033	Elizabeth	NULL	Winthrop
16034	Evan	H	Rhodes
16035	Marge	NULL	Piercy
16036	Bob	NULL	Randall
16037	Emma	NULL	Tennant
16038	Random	NULL	House
16039	Carlene	NULL	Thompson
16040	Leo	C	Rosten
16041	Madeena	S	Nolan
16042	Andrew	NULL	Neiderman
16043	Kenneth	NULL	Klein
16044	Joseph	NULL	Wambaugh
16045	Holly	NULL	Lisle
16046	James	T	McIntyre
16047	Michael	NULL	Kurland
16048	James	P	Hogan
16049	Pocket	NULL	Pocket
16050	Rosemary	NULL	Kirstein
16051	Glen	A	Thurston
16052	Katherine	K	Harris
16053	Roderick;	R	MacLeish
16054	Crawford	NULL	Kilian
16055	David	NULL	Shobin
16056	Rosamond	NULL	Smith
16057	Gary	NULL	Provost
16058	M	NULL	Piercy
16059	Marge	NULL	Piercy
16060	Francine	P	Pascal
16061	Nancy	NULL	McKenzie
16062	Meaney	D	Morrison
16063	Joan	NULL	Wilder
16064	Judith	NULL	Rossner
16065	Shannon	NULL	Lewis
16066	Thomas	NULL	Tryon
16067	Robert	NULL	Littell
16068	Simone	D	Beauvoir
16069	G.	W	Domhoff
16070	Florence	NULL	Haseltine
16071	Edward	O	Wilson
16072	David	NULL	Payne
16073	Michael	NULL	Palmer
16074	Flora	R	Schreiber
16075	Joyce	NULL	Armor
16076	Gerald	NULL	Seymour
16077	Lawrence	NULL	Sanders
16078	Glade	NULL	Curtis
16079	Katie	T	MD
16080	Morgan	NULL	Llywelyn
16081	Anna	L	Waldo
16082	Lawrence	NULL	Sanders
16083	Clive	NULL	Barker
16084	Gene	NULL	Weingarten
16085	V.C.	NULL	Andrews
16086	Andrew	NULL	Neiderman
16087	Marc	I	Dosse
16088	Margaret	NULL	Truman
16089	Margaret	NULL	Truman
16090	Kate	NULL	Wilhelm
16091	Nicholas	NULL	Meyer
16092	John	NULL	Lescroart
16093	Michael	J	Friedman
16094	Alice	NULL	Borchardt
16095	Joseph	NULL	Finder
16096	Joshua	Q	Slatalla
16097	Faye	NULL	Kellerman
16098	Michael	NULL	Prescott
16099	Mercedes	NULL	Lackey
16100	Tony	NULL	Hillerman
16101	Michael	NULL	Palmer
16102	Andrew	M	Greeley
16103	David	NULL	Lindsey
16104	Richard	NULL	Brightfield
16105	Edward	NULL	Packard
16106	Seth	NULL	Mcevoy
16107	Peter	NULL	Lerangis
16108	Lemony	S	Kupperman
16109	Ian	C	Thomason
16110	Meynell	NULL	Meynell
16111	L.A.	NULL	Graf
16112	Robin	NULL	Cook
16113	Jack	NULL	Hopkins
16114	P.	D	James
16115	Eric	L	Wright
16116	Diana	W	Jones
16117	Carolyn	K	Dixon
16118	Ann	M	Sims
16119	Douglas	NULL	Adams
16120	Harvey	R	Greenberg
16121	Cynthia	NULL	Voigt
16122	William	NULL	Shatner
16123	Robin	NULL	Cook
16124	Frances	NULL	Fyfield
16125	Various	NULL	Various
16126	Orson	S	Card
16127	Kathleen	NULL	Tynan
16128	Joanne	NULL	Greenberg
16129	Stephen	NULL	White
16130	Elizabeth	NULL	Peters
16131	Alan	D	Russell
16132	Octavia	E	Butler
16133	D.	H	DeSalvo
16134	Lemony	S	Kupperman
16135	Judy	NULL	Mercer
16136	Maxine	R	Grace
16137	Valerie	NULL	Tripp
16138	Polly	A	Thieme
16139	Roald	D	Blake
16140	Carolyn	NULL	Meyer
16141	Janie	J	Kurtz
16142	Checkerboard	P	Wright
16143	Patricia	L	Primavera
16144	Stan	B	Berenstain
16145	Stan	B	Berenstain
16146	Golden	NULL	Books
16147	Margaret	W	Mortimer
16148	Stan	B	Berenstain
16149	Susan	NULL	Meddaugh
16150	Stan	B	Berenstain
16151	Stan	B	Berenstain
16152	Sandra	NULL	Dallas
16153	Vance	H	Trimble
16154	Valerie	T	Gaadt
16155	Valerie	NULL	Tripp
16156	Valerie	T	Payne
16157	Valerie	NULL	Tripp
16158	Susan	A	Andreasen
16159	Ann	M	Martin
16160	Rosellen	NULL	Brown
16161	HAL	NULL	CLEMENT
16162	Lawrence	NULL	Sanders
16163	Neal	NULL	Shusterman
16164	Mercer	NULL	Mayer
16165	Beatrix	NULL	Potter
16166	Jamie	NULL	Simons
16167	Peggy	NULL	Parish
16168	Loren	NULL	Eiseley
16169	Josh	NULL	McDowell
16170	Josh	NULL	McDowell
16171	Robert	NULL	Rooney
16172	Maeve	NULL	Binchy
16173	Mortimer	J	Adler
16174	Margaret	NULL	Truman
16175	Louisa	M	Alcott
16176	Yogi	NULL	Berra
16177	Stormie	O	Omart
16178	Jeff	S	Jacobsen
16179	Marilyn	B	Oden
16180	Marvin	NULL	Minsky
16181	Jan	NULL	Karon
16182	Various,Suzanne	NULL	Jones
16183	Jacki	NULL	Lyden
16184	Angela	NULL	Hunt
16185	Brad	NULL	Meltzer
16186	Martha	S	Davis
16187	Lisa	NULL	Jewell
16188	James	B	Manning
16189	Mark	H	Osmun
16190	Robert	NULL	Fulghum
16191	Janette	NULL	Oke
16192	Janette	NULL	Oke
16193	David	NULL	Paige
16194	Charles	D	Wheeler
16195	B.	B	Ritz
16196	Billy	NULL	Sprague
16197	Misty	B	L'Engle
16198	Patricia	NULL	Moyes
16199	C.S.	NULL	Lewis
16200	Marjorie	NULL	Garber
16201	Ken	NULL	Stanton
16202	Charles	A	Lindbergh
16203	Alice	NULL	Gray
16204	Keith	NULL	Kay
16205	Lee	NULL	Smith
16206	Donna	E	LaRochelle
16207	J.F.	NULL	Federspiel
16208	Lois	NULL	Ruby
16209	Karen	NULL	Hull
16210	C.S.	NULL	Lewis
16211	Kazuo	NULL	Ishiguro
16212	Charles	M	Sheldon
16213	Jack	NULL	London
16214	Dee	NULL	Brestin
16215	Patsy	NULL	Clairmont
16216	Richard	NULL	Carlson
16217	Larry	NULL	McMurtry
16218	Neil	NULL	Postman
16219	Joan	E	Pickart
16220	Paula	NULL	Fox
16221	Gwen	NULL	Ellis
16222	Richard	NULL	Parry
16223	Christopher	NULL	Pike
16224	Jack	NULL	Schaefer
16225	Esther	NULL	Forbes
16226	Dean	D	Molstad
16227	Michael	NULL	Dorris
16228	Pat	NULL	Widmer
16229	Twila	P	Novak
16230	Mark	NULL	Twain
16231	Jim	C	Merrill
16232	Max	NULL	Lucado
16233	Philip	G	Fleischer
16234	Cindy	NULL	Holby
16235	Archer	NULL	Archer
16236	Michael	NULL	Newton
16237	Melissa	NULL	Scott
16238	Adele	NULL	Griffin
16239	Erma	NULL	Bombeck
16240	Madeleine	NULL	L'Engle
16241	Peter	V	Orullian
16242	Roald	NULL	Dahl
16243	Jim	NULL	Conway
16244	John	R	Hargreaves
16245	Carla	D	Dijs
16246	Jerry	NULL	Smath
16247	Mary	NULL	Stewart
16248	Charlotte	B	Leavis
16249	Charles	S	Swindoll
16250	C.S.	NULL	Lewis
16251	Erich	NULL	Karkoschka
16252	Marilyn	NULL	Sachs
16253	Nathaniel	NULL	Hawthorne
16254	Josh	NULL	McDowell
16255	Lynn	M	Morris
16256	Lynn	M	Morris
16257	Lynn	M	Morris
16258	Janette	NULL	Oke
16259	Kaye	NULL	Gibbons
16260	Pearl	S	Buck
16261	C.	S	Baynes
16262	Paul	R	Walker
16263	Norman	NULL	Maclean
16264	Charles	R	Swindoll
16265	Jack	L	Editions
16266	Billy	NULL	Graham
16267	Helen	S	Brou
16268	Marti	W	Garlett
16269	Emilie	B	Buchanan
16270	Steve	NULL	McCurry
16271	Hunter	S	Thompson
16272	Robert	L	Davidson
16273	Diana	NULL	Shaw
16274	Earl	M	Rauch
16275	Thomas	L	Amini
16276	Geoffrey	NULL	Wolff
16277	William	NULL	Shakespeare
16278	Saul;	S	Bellow
16279	Rick	NULL	Foster
16280	Sefra	K	Pitzele
16281	Toni	NULL	Morrison
16282	Isak	NULL	Dinesen
16283	Julia	NULL	Whitty
16284	Peter	NULL	Straub
16285	Doris	NULL	Lessing
16286	John	N	McChesney
16287	Sophocles,Richard	E	Braun
16288	Sue	NULL	Miller
16289	Charles	D	Hayes
16290	Jane	NULL	Austen
16291	William	S	Langbaum
16292	William	S	Kernan
16293	Ursula	K	Guin
16294	Jack	NULL	London
16295	F.	J	Davis
16296	Lillian	B	Rubin
16297	Ruby	NULL	Cohn
16298	Toni	NULL	Morrison
16299	Bapsi	S	Scholes
16300	Shashi	T	Tharoor
16301	Edward	K	Newman
16302	Murasaki	S	Suematsu
16303	Lyanda	L	Haupt
16304	Mary	D	Russell
16305	Marianne	NULL	Williamson
16306	Alice	S	Rossi
16307	John	NULL	Suiter
16308	Leslie	A	Horvitz
16309	Seppo	E	O'Hara
16310	Sandra	H	Joseph
16311	Toni	NULL	Morrison
16312	Ken	NULL	Follett
16313	Tom	C	Greenberg
16314	Agatha	NULL	Christie
16315	James	F	Garner,Unspecified
16316	Deborah	G	White
16317	David	NULL	Brin
16318	David	NULL	Brin
16319	David	NULL	Hunt
16320	Robie	M	Lanning
16321	Leo	NULL	Tolstoy
16322	James	R	Ketcham
16323	Rebecca	NULL	Woolis
16324	Rod	NULL	Colvin
16325	Vernon	E	Johnson
16326	Pierre	L	Mader
16327	Don	NULL	Marquis
16328	Mary	A	McDougall
16329	Willa	C	Vaughn
16330	Thrity	NULL	Umrigar
16331	Faye	NULL	Kellerman
16332	U.S.	D	Labor
16333	Jennifer	NULL	Louden
16334	Cynthia	NULL	Alvarez
16335	Harold	H	McWilliams
16336	Judith	NULL	Krantz
16337	Robert	C	Gare
16338	Barbara	D	Angelis
16339	Barbara	D	Angelis
16340	Peter	NULL	McWilliams
16341	William	NULL	Wright
16342	Patricia	C	Moscow
16343	Dershowitz	NULL	Dershowitz
16344	Jose	M	Parramon
16345	Liz	NULL	Doyle
16346	The	S	Girls
16347	Monica	NULL	Ferris
16348	Mary	C	Tibbles
16349	Jon	NULL	Franklin
16350	Jon	NULL	Bellini
16351	Vincent	B	Stadiem
16352	Noel	NULL	Behn
16353	Anna	A	Kunitz
16354	Margaret	P	Milot
16355	Diane	NULL	Zak
16356	Jean	NULL	Wells
16357	Thomas	NULL	McNally
16358	Flannery	NULL	O'Connor
16359	Jack	C	Harris
16360	Marilyn	NULL	Yalom
16361	G.	S	Graber
16362	Susan	NULL	Faludi
16363	Victoria	NULL	Griffin
16364	Clare	NULL	Boylan
16365	Langenscheidt	NULL	Publishers
16366	Jane	A	Brown
16367	Dan	NULL	Millman
16368	M.	H	Abrams
16369	Carol	NULL	Hymowitz
16370	Robert	NULL	Burns
16371	Mark	NULL	Antonacci
16372	Ian	NULL	Jack
16373	Susan	F	Buck
16374	Max	I	Dimont
16375	Robin	NULL	Hemley
16376	Joyce	NULL	Egginton
16377	Margaret	NULL	George
16378	Barracl,Geoffrey	B	Books
16379	Charles	D	Johnson
16380	Gerrald	M	Knox
16381	The	V	Collection
16382	Joyce	NULL	Aiken
16383	Heini	NULL	Gruffudd
16384	Stanley	NULL	Milgram
16385	Miles	NULL	Hewstone
16386	Wayne	A	Lesko
16387	Wayne	NULL	Lesko
16388	Monica	NULL	Ferris
16389	Edmund	J	Bourne
16390	Kyoko	NULL	Mori
16391	Scott	M	McNeely
16392	Marcia	NULL	Yudkin
16393	K.	NULL	Jerben
16394	Anonymous,N.	J	Dawood
16395	O.E.	R	Colcord
16396	Brian	NULL	Greene
16397	Michio	NULL	Kaku
16398	Michael	NULL	D'Antonio
16399	Bittinger,Beecher	NULL	Bittinger,Beecher
16400	William	H	Chafe
16401	A	R	Altem
16402	Monica	NULL	Ferris
16403	Andrew	NULL	O'Hagan
16404	Jan	NULL	Bondeson
16405	Alice	E	Dark
16406	Alexander	S	Glenny
16407	John	NULL	Updike
16408	Lila	NULL	Abu-Lughod
16409	Raisa	O	Cioran
16410	Niccolo	M	Bull
16411	Pierre	W	Reiser
16412	Michael	NULL	Grant
16413	Alexander	NULL	Solzhenitsyn
16414	Bruce	NULL	Grant
16415	Clark	W	Tilburg
16416	Francis	NULL	Fernandez
16417	Hans	P	Richter
16418	Stanley	NULL	Thornes
16419	Edward	A	Baldwin
16420	William	G	Hynes
16421	John	W	Millett
16422	Sigrid	U	Archer
16423	Richard	P	McBrien
16424	Marion	NULL	Meade
16425	John	NULL	Davies
16426	Ivan	NULL	Morris
16427	Sylvia	P	Kukil
16428	J.	V	Beckett
16429	Ross	NULL	Terrill
16430	Han	NULL	Suyin
16431	Gordon	A	Craig
16432	James	S	Burner
16433	David	NULL	Loades
16434	Fatima	NULL	Mernissi
16435	Thomas,	S	H.
16436	Stephanie	NULL	Nelson
16437	Vasant	NULL	Joshi
16438	Thich	N	Hanh
16439	Mary	H	Clark
16440	J.	P	Kenyon
16441	J.	J	Scarisbrick
16442	Sigrid	NULL	Undset
16443	Katherine	W	Quinn
16444	Diana	NULL	Souhami
16445	Barbara	NULL	Olson
16446	Chaim	NULL	Potok
16447	Bob	NULL	Woodward
16448	Lawrence	NULL	Schiller
16449	Velma	NULL	Barfield
16450	Dalai	NULL	Lama
16451	Edith	NULL	Wharton
16452	Beck	NULL	Weathers
16453	Edith	NULL	Wharton
16454	Shusaku	E	Johnston
16455	Anna	NULL	Gekoski
16456	Richard	NULL	Wright
16457	Hannah	NULL	Arendt
16458	Katherine	NULL	Sturtevant
16459	Richard	NULL	Hofstadter
16460	Barbara	NULL	Smith
16461	S.	P	Somtow
16462	Antony	NULL	Beevor
16463	Margaret	NULL	Atwood
16464	Lillian	NULL	Hellman
16465	Monica	NULL	Ferris
16466	Hsi-Sheng	C	Ch'I
16467	Tony	NULL	Horwitz
16468	Tim	NULL	Cockey
16469	Carl	NULL	Hiaasen
16470	Allen	D	Gamon
16471	Lawrence	NULL	Sanders
16472	Jude	NULL	Deveraux
16473	John	L	Carre
16474	Frank	H	Ransom
16475	Ursula	K	Guin
16476	Ben	NULL	Bova
16477	Patrick	NULL	Quillin
16478	Mercedes	L	Anthony
16479	Stephen	R	Donaldson
16480	Stephen	R	Donaldson
16481	Stephen	R	Donaldson
16482	Hillary	R	Clinton
16483	David	NULL	Eddings
16484	John	NULL	Vornholt
16485	Thomas	NULL	Harris
16486	Peter	NULL	David
16487	Julian	NULL	May
16488	Judith	R	Reeves-Stevens
16489	Larry	NULL	Millett
16490	Alejandro	NULL	Jodorowsky
16491	Robert	NULL	Schneider
16492	Jason	S	Robben
16493	Jean	R	Zahn
16494	Patricia	NULL	Shaw
16495	Philipp	NULL	Vandenberg
16496	Stuart	NULL	Harrison
16497	Carole	M	Schwaner
16498	Lion	NULL	Feuchtwanger
16499	Gustave	NULL	Flaubert
16500	David	L	Scheidt
16501	Allan	F	Schmidt
16502	Robert	NULL	Carter
16503	Patricia	H	Uhde
16504	Andrei	M	Müller
16505	Catherine	NULL	Gaskin
16506	Dagoberto	NULL	Gilb
16507	Diana	NULL	Norman
16508	James	NULL	Ellroy
16509	Harry	M	Seferens
16510	Irene	D	Kaiser
16511	Toni	M	Rademacher
16512	Helen	H	Vries
16513	Andrea	NULL	Camilleri
16514	Hergé	NULL	Hergé
16515	Gary	NULL	Larson
16516	Diana	W	Jones
16517	Patricia	A	McKillip
16518	Patricia	A	McKillip
16519	Philip	J	Farmer
16520	William	NULL	Shakespeare
16521	N.	NULL	Gaiman
16522	Kara	NULL	Dalkey
16523	Jim	NULL	Davis
16524	John	NULL	Wyndham
16525	Mike	NULL	Peters
16526	Deborah	NULL	Chester
16527	Deborah	NULL	Chester
16528	Deborah	NULL	Chester
16529	Deborah	NULL	Chester
16530	Barbara	NULL	Hambly
16531	Jim	NULL	Davis
16532	Barbara	NULL	Hambly
16533	Barbara	NULL	Hambly
16534	Yuu	W	Watase
16535	Monica	NULL	Furlong
16536	Nancy	NULL	Martin
16537	Carol	NULL	Sonenklar
16538	Jane	S	Giberga
16539	Michael	NULL	Rosen
16540	Helen	NULL	Keller
16541	H.	S	Bennett
16542	Rebecca	NULL	Bloom
16543	Meggin	NULL	Cabot
16544	Laurie	G	Shapiro
16545	Leslie	L	Spirson
16546	Melissa	NULL	Senate
16547	Jim	NULL	Heynen
16548	Sunset	NULL	Books
16549	Diana	S	Warriner
16550	Marian	NULL	Morash
16551	Kit	NULL	Pearson
16552	John	NULL	Skoyles
16553	Jennifer	NULL	Haigh
16554	Merrill	NULL	Markoe
16555	Caroline	B	Cooney
16556	Jane	NULL	Gardam
16557	Jean	C	Minor
16558	Norma	F	Mazer
16559	Jerry	NULL	Spinelli
16560	Jack	NULL	Gantos
16561	Daniel	NULL	Cohen
16562	Lorri	NULL	Hewett
16563	Audrey	NULL	Couloumbis
16564	Allan	NULL	Gurganus
16565	Sandra	NULL	Magsamen
16566	Augusta	NULL	Trobaugh
16567	Jack	NULL	Gantos
16568	Lewis	NULL	Libby
16569	Molly	NULL	Moynahan
16570	Linda	NULL	Conway
16571	Marion	C	Cameron
16572	Jean	NULL	Ferris
16573	Alexandra	P	Safarewicz
16574	Arlene	E	B.S
16575	Marjorie	L	Ford
16576	Melissa	NULL	Pritchard
16577	Karen	NULL	Brichoux
16578	Lynn	NULL	Messina
16579	Rick	F	Glassman
16580	Monique	NULL	Mandali
16581	Isabel	NULL	Wolff
16582	Max	A	Collins
16583	Steve	NULL	Martini
16584	Colleen	NULL	Mccullough
16585	Anne	R	Siddons
16586	Denise	NULL	Mina
16587	Sheldon	NULL	Siegel
16588	Michael	NULL	Covino
16589	Christopher	NULL	Reich
16590	Liezel	N	Malherbe
16591	Mike	NULL	Gayle
16592	Gloria	NULL	Whelan
16593	Francine	H	Chan
16594	Madeleine	L	Shimin
16595	Donna	P	Pacinelli
16596	Hans	P	Kroll
16597	Stacy	C	Klarsfeld
16598	Michael	NULL	Leapman
16599	David	A	Adler
16600	Robert	NULL	Harris
16601	DK	NULL	Publishing
16602	Jeanne	NULL	Ray
16603	Sara	NULL	Lewis
16604	Amer	A	Of
16605	Patrick	NULL	Jennings
16606	Clare	NULL	Bell
16607	Louise	NULL	Rennison
16608	Hannah	NULL	McCouch
16609	Sally	NULL	Prue
16610	Theodore	J	Miller
16611	Timothy	J	Garrett
16612	Harry	H	Jr.
16613	Jeanne	NULL	DuPrau
16614	Erika	NULL	Lopez
